HOLE.ID,LOCATIONX,LOCATIONY,LOCATIONZ,LENGTH,LEVEL,AREA,ROCKCODE,SAMP_BY,DATE_SAMP,TENEMENT
BHWS_485_45S_W_002,615376.16,815459.56,485,4.2,485,BHWS,113,R. YBAÑEZ,2/26/2019,
BHWS_485_45S_W_003,615371.01,815462,485,3.8,485,BHWS,113,R. YBAÑEZ,3/12/2019,
BHWS_485_45S_W_004,615368.81,815465.89,485,4.4,485,BHWS,113,E. FAUSTINO,3/15/2019,
BHWS_485_45S_W_005,615369.88,815468.4,485,3.1,485,BHWS,113,E. FAUSTINO,3/29/2019,
BHWS_485_45S_W_006,615367.82,815475.92,485,3.9,485,BHWS,113,E. FAUSTINO,4/1/2019,
BHWS_485_45S_W_007,615365.51,815478.82,485,3.4,485,BHWS,113,L. CABATAS,4/4/2019,
BHWS_485_45S_W_008,615365.16,815482.33,485,2.3,485,BHWS,113,R. YBAÑEZ,4/5/2019,
BHWS_485_46S_W_001,615391.86,815449.9,485,3.5,485,BHWS,113,,2018,
BHWS_485_46S_W_002,615384.09,815451.21,485,3.2,485,BHWS,113,,2018,
BHWS_485_46S_W_003,615376.27,815454.62,485,5.6,485,BHWS,113,,2018,
BHWS_485_46S_W_004,615373.81,815457.16,485,3.7,485,BHWS,113,,2018,
BHWS_485_46S_W_005,615372.57,815459.38,485,5,485,BHWS,113,,2018,
BHWS_485_46S_W_006,615371.4,815461.82,485,3.1,485,BHWS,113,,2018,
BHWS_485_46S_W_007,615370.13,815464.39,485,4.4,485,BHWS,113,,2018,
BHWS_485_46S_W_009,615367.31,815471.92,485,3.3,485,BHWS,113,,2018,
BHWS_485_46S_W_010,615366.35,815474.02,485,4.6,485,BHWS,113,,2018,
BHWS_485_46S_W_011,615365.19,815476.7,485,2.3,485,BHWS,113,,2018,
BHWS_485_46S_W_012,615361.77,815483.73,485,3.6,485,BHWS,113,,2018,
BHWS_485_46S_W_014,615357.44,815490.34,485,3.3,485,BHWS,113,,2018,
BHWS_485_46S_W_016,615347.49,815497.36,485,3.7,485,BHWS,113,,2018,
BHWS_485_46S_W_017,615343,815497,485,3.9,485,BHWS,113,,2018,
BHWS_485_52S_E_001,615450.36,815395.12,485,3.6,485,BHWS,114,,2017,
BHWS_485_52S_E_002,615457.65,815388.61,485,3.8,485,BHWS,114,,2017,
BHWS_485_52S_E_003,615463.97,815385.45,485,4.3,485,BHWS,114,,2017,
BHWS_485_52S_E_004,615465.8,815385.87,485,3.9,485,BHWS,114,,2017,
BHWS_485_52S_E_005,615481.18,815370.74,485,3,485,BHWS,114,,2017,
BHWS_485_52S_E_006,615487.21,815363.8,485,2.8,485,BHWS,114,,2017,
BHWS_485_52S_E_007,615490.66,815361.55,485,2.4,485,BHWS,114,,2017,
BHWS_485_52S_E_008,615493.9,815358.05,485,3.5,485,BHWS,114,,2017,
BHWS_485_52S_E_009,615500.61,815356.06,485,4.1,485,BHWS,114,,2017,
BHWS_485_52S_E_010,615510.32,815349.41,485,3.4,485,BHWS,114,,2017,
BHWS_485_52S_E_011,615517.94,815343.07,485,5.3,485,BHWS,114,,2017,
BHWS_485_52S_E_012,615521.97,815340.26,485,4.5,485,BHWS,114,,2017,
BHWS_485_52S_E_013,615530.18,815337.3,485,3.3,485,BHWS,114,,2017,
BHWS_485_52S_E_014,615534,815335.67,485,3.4,485,BHWS,114,,2017,
BHWS_485_52S_E_015,615552.58,815328.42,485,4.2,485,BHWS,114,,2017,
BHWS_485_52S_E_016,615558.63,815328.52,485,3.8,485,BHWS,114,,2017,
BHWS_485_52S_E_017,615559.82,815328.09,485,4.2,485,BHWS,114,,2017,
BHWS_485_52S_E_018,615561.74,815326.91,485,3.1,485,BHWS,114,,2017,
BHWS_485_52S_E_019,615565.79,815324.55,485,3.6,485,BHWS,114,,2017,
BHWS_485_52S_E_020,615567.5,815322.91,485,4.3,485,BHWS,114,,2017,
BHWS_485_52S_E_021,615570.96,815320.1,485,4.8,485,BHWS,114,,2017,
BHWS_485_52S_E_022,615574.5,815316.47,485,3.7,485,BHWS,114,,2017,
BHWS_485_52S_E_023,615578.63,815316.8,485,4.1,485,BHWS,114,,2017,
BHWS_485_52S_E_024,615583.98,815313.38,485,3,485,BHWS,114,,2017,
BHWS_485_54S_E_001,615478.45,815381.97,485,6.43,485,BHWS,113,,,
BHWS_485_54S_E_002,615482.38,815378.35,485,3,485,BHWS,113,,2018,
BHWS_485_54S_E_003,615487.18,815375.65,485,3.2,485,BHWS,113,,,
BHWS_485_54S_E_004,615498.35,815366.91,485,3.1,485,BHWS,113,,2018,
BHWS_485_54S_E_005,615506.11,815360.14,485,4.8,485,BHWS,113,,2018,
BHWS_485_54S_E_007,615518.24,815352.99,485,3.2,485,BHWS,113,,2018,
BHWS_485_54S_E_008,615524.01,815348.88,485,4.2,485,BHWS,113,,,
BHWS_485_54S_E_009,615528.55,815346.4,485,4,485,BHWS,113,,,
BHWS_485_54S_E_010,615546.23,815340.01,485,4.36,485,BHWS,113,,,
BHWS_485_54S_E_011,615564.16,815333.46,485,3.4,485,BHWS,113,,,
BHWS_485_54S_E_012,615567.86,815334.78,485,4.3,485,BHWS,113,,,
BHWS_485_54S_E_013,615574.18,815334.15,485,3.7,485,BHWS,113,,,
BHWS_485_54S_E_015,615583.15,815327.18,485,4,485,BHWS,113,,2018,
BHWS_485_54S_W_001,615459.6,815400.46,485,3.2,485,BHWS,113,,2018,
BHWS_485_54S_W_002,615457.28,815404.49,485,3.3,485,BHWS,113,,2018,
BHWS_485_64S_E_002,615583.73,815318.92,485,3.3,485,BHWS,113,,2018,
BHWS_485_64S_E_003,615588.56,815315.15,485,3.8,485,BHWS,113,,2018,
BHWS_485_64S_E_004,615593.26,815311.35,485,3.3,485,BHWS,113,,2018,
BHWS_485_SL_49S_E_001,615433.32,815411.12,485,3.7,485,BHWS,113,,2017,
BHWS_500_39S_W_002,615331.51,815501.59,500,2.8,500,BHWS,113,,2017,
BHWS_500_39S_W_003,615329.99,815503.98,500,3,500,BHWS,113,,2017,
BHWS_500_39S_W_004,615324.18,815513.45,500,3.7,500,BHWS,113,,2017,
BHWS_500_39S_W_005,615321.48,815516.52,500,4.3,500,BHWS,113,,2017,
BHWS_500_W_001,615336.24,815491.88,500,3.9,500,BHWS,113,,2017,
BHWS_500_W_002,615331.51,815501.59,500,2.8,500,BHWS,113,,2017,
BHWS_500_W_003,615329.99,815503.98,500,3,500,BHWS,113,,2017,
BHWS_500E_001,615123.78,815805.37,507.9,3.1,500,BHWS,113,,,
BHWS_500E_002,615125.72,815805.18,507.9,4,500,BHWS,113,,,
BHWS_500E_003,615136.72,815802.25,507.9,3.6,500,BHWS,113,,,
BHWS_500E_004,615140.4,815800.77,507.96,3.4,500,BHWS,113,,,
BHWS_500E_005,615143.78,815799.62,507.96,2.9,500,BHWS,113,,,
BHWS_500E_006,615147.99,815797.99,507.96,3.1,500,BHWS,113,,,
BHWS_500E_007,615150.93,815795.27,507.96,3.7,500,BHWS,113,,,
BHWS_500E_008,615153.01,815794.46,507.96,5,500,BHWS,113,,,
BHWS_500E_009,615154.52,815793.2,507.96,3.4,500,BHWS,113,,,
BHWS_500E_010,615156.92,815792.09,507.96,4.6,500,BHWS,113,,,
BHWS_500E_011,615160.58,815790.01,507.96,4.2,500,BHWS,113,,,
BHWS_500E_012,615162.8,815788.75,507.96,3.1,500,BHWS,113,,,
BHWS_500E_013,615165.66,815787.58,507.96,3.6,500,BHWS,113,,,
BHWS_500E_014,615166.9,815786.68,507.96,2.7,500,BHWS,113,,,
BHWS_500E_015,615171.21,815784.01,507.96,2.1,500,BHWS,113,,,
BHWS_500W_001,615093.36,815824.57,507.67,2.6,500,BHWS,113,,,
BHWS_500W_003,615087.96,815827.37,507.79,2.7,500,BHWS,113,,,
BHWS_500W_004,615085.8,815828.35,507.84,2.8,500,BHWS,113,,,
BHWS_500W_005,615082.51,815830.86,507.94,3.1,500,BHWS,113,,,
BHWS_500W_006,615080.41,815832.07,508,3.4,500,BHWS,113,,,
BHWS_500W_007,615072.87,815835.62,508.19,2.8,500,BHWS,113,,,
BHWS_500W_008,615071.17,815836.8,508.24,4.35,500,BHWS,113,,,
BHWS_500W_009,615069.54,815838.21,508.29,3.2,500,BHWS,113,,,
BHWS_500W_010,615065.71,815841.79,508.41,3.6,500,BHWS,113,,,
BHWS_500W_011,615060.57,815845.02,508.55,4.5,500,BHWS,113,,,
BHWS_500W_012,615057.58,815847.76,508.65,4.1,500,BHWS,113,,,
BHWS_500W_013,615053.13,815851.48,508.79,3.8,500,BHWS,113,,,
BHWS_500W_014,615050.58,815854.32,508.87,3.4,500,BHWS,113,,,
BHWS_500W_015,615048.35,815857.58,508.86,3.7,500,BHWS,113,,,
BHWS_500W_016,615045.3,815861.1,508.67,5,500,BHWS,113,,,
BHWS_500W_017,615039.45,815867.11,508.33,4.4,500,BHWS,113,,,
BHWS_500W_018,615037.8,815867.4,508.28,4.5,500,BHWS,113,,,
BHWS_509_E_001,615425.77,815415.06,511.01,2.5,507,BHWS,113,D .LAOS,29-Apr-16,MPSA-225-XI-2005
BHWS_509_E_002,615430.21,815409.43,511.03,3.9,507,BHWS,113,L. CABATAS,4-May-16,MPSA-225-XI-2005
BHWS_509_E_003,615434.15,815404.14,510.77,4.1,507,BHWS,113,D .LAOS,16-May-16,MPSA-225-XI-2005
BHWS_509_E_004,615436.3,815400.04,510.74,3.2,507,BHWS,113,O. SUNGANGA,20-May-16,MPSA-225-XI-2005
BHWS_509_E_005,615443.07,815389.6,511.63,5,507,BHWS,113,O. SUNGANGA,25-May-16,MPSA-225-XI-2005
BHWS_509_E_006,615455.83,815382.78,511.3,4.7,507,BHWS,113,E. FAUTINO,31-May-16,MPSA-225-XI-2005
BHWS_509_E_008,615464.64,815378.53,511.2,3.5,507,BHWS,113,E. FAUTINO,7-Jun-16,MPSA-225-XI-2005
BHWS_509_E_009,615469.54,815375.35,511.4,3.8,507,BHWS,113,D .LAOS,9-Jun-16,MPSA-225-XI-2005
BHWS_509_E_010,615470.95,815374.14,511.47,4.8,507,BHWS,113,J. CUYOS,10-Jun-16,MPSA-225-XI-2005
BHWS_509_E_011,615477.45,815366.05,512.05,4.9,507,BHWS,113,S. SANA,14-Jun-16,MPSA-225-XI-2005
BHWS_509_E_012,615484.06,815362.74,511.81,4,507,BHWS,113,O. SUNGANGA,18-Jun-16,MPSA-225-XI-2005
BHWS_509_E_014,615502.38,815353.67,512.27,2.9,507,BHWS,113,D. SUNGANGA,24-Jun-16,MPSA-225-XI-2005
BHWS_509_E_015,615516.24,815347.58,511.71,4.7,507,BHWS,113,D. SUNGANGA,27-Jun-16,MPSA-225-XI-2005
BHWS_509_E_016,615517.22,815346.73,511.68,3.2,507,BHWS,113,L. CABATAS,1-Jul-16,MPSA-225-XI-2005
BHWS_509_E_017,615521.75,815342.51,511.63,3.5,507,BHWS,113,L. CABATAS,5-Jul-16,MPSA-225-XI-2005
BHWS_509_E_018,615523.79,815340.42,511.8,4.1,507,BHWS,113,L. CABATAS,6-Jul-16,MPSA-225-XI-2005
BHWS_509_E_019,615526.12,815338.15,511.99,4.1,507,BHWS,113,L. CABATAS,7-Jul-16,MPSA-225-XI-2005
BHWS_509_E_020,615528.99,815335.55,512.22,3.3,507,BHWS,113,E. FAUTINO,8-Jul-16,MPSA-225-XI-2005
BHWS_509_E_021,615530.42,815334.25,512.29,3.9,507,BHWS,113,E. FAUTINO,10-Jul-16,MPSA-225-XI-2005
BHWS_509_E_025,615550.69,815325.44,511.96,3.9,507,BHWS,113,L. CABATAS,28-Jul-16,MPSA-225-XI-2005
BHWS_509_E_026,615552.06,815325,511.95,3.8,507,BHWS,113,J. CUYOS,30-Jul-16,MPSA-225-XI-2005
BHWS_509_E_028,615559.33,815321.54,511,3.1,507,BHWS,113,S. SANA,8-Aug-16,MPSA-225-XI-2005
BHWS_517_DXC_E_001,615433.93,815390.51,521.81,3.2,517,BHWS,113,E . FAUSTINO,26/12/2015,MPSA-225-XI-2005
BHWS_517_DXC_E_002,615438.96,815384.15,521.58,3.5,517,BHWS,113,D. LAOS,29/12/2015,MPSA-225-XI-2005
BHWS_517_DXC_E_003,615441.64,815381.38,521.48,3.4,517,BHWS,113,E . FAUSTINO,30/15/2015,MPSA-225-XI-2005
BHWS_517_DXC_E_004,615444.45,815379.25,521.34,4.3,517,BHWS,113,E . FAUSTINO,5/1/2015,MPSA-225-XI-2005
BHWS_517_DXC_E_005,615464.54,815371.45,521.41,4.1,517,BHWS,113,L. CABATAS,21/1/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_006,615466.94,815369.13,521.59,3.5,517,BHWS,113,L. CABATAS,23/1/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_007,615470.83,815365.05,521.66,4.2,517,BHWS,113,R. PARADIANG,27/1/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_008,615480.05,815358.17,521.15,3.2,517,BHWS,113,L. CABATAS,15/2/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_009,615483.91,815356.63,521.14,3,517,BHWS,113,L. CABATAS,16/2/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_010,615486.35,815355.68,521.12,3.9,517,BHWS,113,L. CABATAS,18/2/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_011,615488.57,815354.47,521.17,4,517,BHWS,113,D. LAOS,19/2/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_012,615489.86,815353.57,521.21,4.1,517,BHWS,113,R. PARADIANG,20/2/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_013,615491.25,815351.87,521.27,4.2,517,BHWS,113,R. PARADIANG,23/2/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_014,615498.13,815348.31,521.35,3.6,517,BHWS,113,J. BACALSO,26/2/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_015,615500.08,815347.22,521.34,3.6,517,BHWS,113,J. CUYOS,28/2/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_016,615505.17,815343.61,521.29,3.4,517,BHWS,113,J. BACALSO,2/3/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_017,615508.75,815340.83,521.22,3.9,517,BHWS,113,D. LAOS,4/3/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_018,615511.58,815338.18,521.16,3.6,517,BHWS,113,S. SANA,6/3/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_019,615516.13,815334.97,521.09,4.1,517,BHWS,113,L. CABATAS,9/3/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_020,615523.93,815331.14,521.05,3.2,517,BHWS,113,E . FAUSTINO,12/3/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_021,615529.73,815327.35,521.05,3.2,517,BHWS,113,S. SANA,14/3/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_022,615536.43,815323.54,521.05,5,517,BHWS,113,C. CUYOS,15/3/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_023,615538.35,815322.68,521.05,4.7,517,BHWS,113,L. CABATAS,18/3/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_024,615542.83,815322.06,521.05,3.1,517,BHWS,113,D. LAOS,19/3/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_025,615551.59,815318,521.05,2.8,517,BHWS,113,S. SANA,22/3/2016,MPSA-225-XI-2005
BHWS_517_DXC_E_026,615556.66,815314.19,521.05,1.7,517,BHWS,113,E . FAUSTINO,29/3/2016,MPSA-225-XI-2005
BHWS_517_DXC_W_001,615417.9,815414.25,522.89,2.8,517,BHWS,113,L. CABATAS,26/4/2016,MPSA-225-XI-2005
BHWS_530E_001,615064.58,815813.64,536.28,3.83,530,BHWS,113,,,
BHWS_530E_002,615066.18,815811.77,536.26,2.97,530,BHWS,113,,,
BHWS_530E_003,615068.39,815809.62,536.24,3.53,530,BHWS,113,,,
BHWS_530E_004,615071.44,815807.12,536.19,3.2,530,BHWS,113,,,
BHWS_530E_005,615074.11,815805.04,536.17,3.02,530,BHWS,113,,,
BHWS_530E_006,615075.22,815804.24,536.16,3.83,530,BHWS,113,,,
BHWS_530E_007,615078.07,815801.93,536.26,2.43,530,BHWS,113,,,
BHWS_530E_008,615079.21,815800.68,536.26,2.73,530,BHWS,113,,,
BHWS_530E_009,615082.71,815798.61,536.44,3.3,530,BHWS,113,,,
BHWS_530E_010,615085.75,815796.65,536.66,2.8,530,BHWS,113,,,
BHWS_530E_011,615087.23,815795.26,536.81,2.97,530,BHWS,113,,,
BHWS_530E_012,615088.79,815794.07,536.94,3.53,530,BHWS,113,,,
BHWS_530E_013,615094.9,815789.39,537.54,3.43,530,BHWS,113,,,
BHWS_530E_014,615095.79,815788.6,537.68,2.78,530,BHWS,113,,,
BHWS_530E_015,615099.71,815785.9,538.2,2.35,530,BHWS,113,,,
BHWS_530E_016,615104.78,815782.77,538.75,2.87,530,BHWS,113,,,
BHWS_530E_017,615109.84,815781.21,539.14,3.13,530,BHWS,113,,,
BHWS_530E_018,615111.67,815781.13,539.14,3.77,530,BHWS,113,,,
BHWS_530E_019,615115,815780.49,539.22,2.87,530,BHWS,113,,,
BHWS_530E_020,615118.91,815779.44,539.48,3.13,530,BHWS,113,,,
BHWS_530E_021,615122.73,815777.52,539.95,2.6,530,BHWS,113,,,
BHWS_530E_022,615124,815777.07,539.97,3.25,530,BHWS,113,,,
BHWS_530E_023,615128.17,815777.61,539.92,3.87,530,BHWS,113,,,
BHWS_530E_024,615133.73,815776.07,539.94,4.37,530,BHWS,113,,,
BHWS_530E_025,615134.71,815775.18,539.92,2.75,530,BHWS,113,,,
BHWS_530E_026,615135.49,815771.36,539.85,3.32,530,BHWS,113,,,
BHWS_530E_027,615138.22,815769.04,539.81,3.73,530,BHWS,113,,,
BHWS_530E_028,615141.97,815765.7,539.74,2.93,530,BHWS,113,,,
BHWS_530E_029,615145.52,815765.13,539.73,2.98,530,BHWS,113,,,
BHWS_530E_030,615147.37,815764.76,539.72,3.47,530,BHWS,113,,,
BHWS_530E_031,615151.76,815761.97,539.64,3.03,530,BHWS,113,,,
BHWS_530E_032,615154.09,815760.03,539.58,3.07,530,BHWS,113,,,
BHWS_530E_033,615157.95,815756.83,539.48,2.17,530,BHWS,113,,,
BHWS_530E_034,615159.48,815755.41,539.44,3.3,530,BHWS,113,,,
BHWS_530E_035,615160.92,815754.24,539.4,2.63,530,BHWS,113,,,
BHWS_530E_036,615164.04,815751.68,539.33,3.13,530,BHWS,113,,,
BHWS_530E_037,615166.15,815750.88,539.3,3.03,530,BHWS,113,,,
BHWS_530E_038,615167.55,815750.22,539.29,3.55,530,BHWS,113,,,
BHWS_530E_039,615170.45,815748.68,539.24,3,530,BHWS,113,,,
BHWS_530E_040,615171.66,815746.83,539.18,3.53,530,BHWS,113,,,
BHWS_530E_041,615176.11,815744.08,539.1,3.35,530,BHWS,113,,,
BHWS_530E_042,615179.91,815741.22,539.02,2.65,530,BHWS,113,,,
BHWS_530E_043,615181.25,815739.86,538.98,2.33,530,BHWS,113,,,
BHWS_530E_044,615181.81,815739.28,538.96,2.8,530,BHWS,113,,,
BHWS_530E_045,615184.2,815738.08,538.93,2.88,530,BHWS,113,,,
BHWS_530E_046,615185.32,815736.92,538.89,2.48,530,BHWS,113,,,
BHWS_530W_001,615060.6,815819,536.35,3.17,530,BHWS,113,,,
BHWS_530W_002,615056.57,815821.92,536.39,4.4,530,BHWS,113,,,
BHWS_530W_003,615054.29,815824.82,536.42,3.4,530,BHWS,113,,,
BHWS_530W_004,615053.21,815826.01,536.44,3.6,530,BHWS,113,,,
BHWS_530W_005,615052.38,815828.83,536.47,4.07,530,BHWS,113,,,
BHWS_530W_006,615049.07,815833.99,536.52,3.47,530,BHWS,113,,,
BHWS_530W_007,615047.76,815836.9,536.55,3.63,530,BHWS,113,,,
BHWS_530W_008,615046.1,815839.81,536.59,3.85,530,BHWS,113,,,
BHWS_530W_009,615045.61,815841.53,536.6,3.8,530,BHWS,113,,,
BHWS_530W_010,615045.2,815843.14,536.61,4.27,530,BHWS,113,,,
BHWS_545E_001,615091.86,815785.62,550.5,2.67,545,BHWS,113,,,
BHWS_545E_002,615093.85,815784.42,550.5,2.93,545,BHWS,113,,,
BHWS_545E_003,615095.2,815783.55,550.5,2.43,545,BHWS,113,,,
BHWS_545E_004,615097.4,815782.2,550.5,2.7,545,BHWS,113,,,
BHWS_545E_005,615100.29,815780.65,550.54,1.1,545,BHWS,113,,,
BHWS_545E_006,615101.77,815779.75,550.56,3.2,545,BHWS,113,,,
BHWS_545E_007,615102.91,815779.05,550.57,2.83,545,BHWS,113,,,
BHWS_545E_008,615105.84,815777.05,550.62,1.93,545,BHWS,113,,,
BHWS_545E_009,615108.77,815775.04,550.67,2.93,545,BHWS,113,,,
BHWS_545E_010,615111.06,815772.85,550.75,2.9,545,BHWS,113,,,
BHWS_545E_011,615116.13,815770.24,550.84,2.57,545,BHWS,113,,,
BHWS_545E_012,615122.28,815766.48,551.02,3.43,545,BHWS,113,,,
BHWS_545E_013,615126.09,815765.88,551.05,3.27,545,BHWS,113,,,
BHWS_545E_014,615129.52,815764.6,551.12,3.22,545,BHWS,113,,,
BHWS_545E_015,615131.58,815763.27,551.2,2.87,545,BHWS,113,,,
BHWS_545E_016,615132.44,815762.59,551.23,3.78,545,BHWS,113,,,
BHWS_545E_017,615134.72,815760.05,551.32,3.47,545,BHWS,113,,,
BHWS_545E_018,615138.05,815754.69,551.5,3.53,545,BHWS,113,,,
BHWS_545E_019,615141.63,815752.61,551.56,3.23,545,BHWS,113,,,
BHWS_545W_001,615084.35,815792.27,550.49,3.8,545,BHWS,113,,,
BHWS_545W_002,615082.98,815792.95,550.49,3.98,545,BHWS,113,,,
BHWS_545W_003,615081.1,815794.64,550.5,3.7,545,BHWS,113,,,
BHWS_545W_004,615078.86,815796.79,550.51,3.7,545,BHWS,113,,,
BHWS_545W_005,615074.2,815799.8,550.53,3.7,545,BHWS,113,,,
BHWS_545W_006,615070.4,815802.61,550.58,3.7,545,BHWS,113,,,
BHWS_545W_007,615067.86,815804.21,550.61,3,545,BHWS,113,,,
BHWS_545W_008,615064.32,815808.57,550.66,3.9,545,BHWS,113,,,
BHWS_545W_009,615061.82,815812.47,550.9,5.2,545,BHWS,113,,,
BHWS_545W_010,615060.18,815814.67,551.02,5.25,545,BHWS,113,,,
BHWS_545W_012,615057.06,815817.55,551.17,4.2,545,BHWS,113,,,
BHWS_545W_013,615051.11,815824.46,551.5,3.2,545,BHWS,113,,,
BHWS_545W_014,615047.21,815828.84,551.58,4.4,545,BHWS,113,,,
BHWS_545W_016,615045.32,815832.43,551.51,5.3,545,BHWS,113,,,
BHWS_545W_017,615044.12,815836.25,551.37,4.65,545,BHWS,113,,,
BHWS_545W_018,615043.56,815838.62,551.28,3.3,545,BHWS,113,,,
BHWS_545W_019,615042.84,815844.11,551.08,3.3,545,BHWS,113,,,
BHWS_545W_020,615042.16,815849.74,550.88,4.2,545,BHWS,113,,,
BHWS_560E_001,615032.42,815842.65,568.1,3.9,560,BHWS,113,,,
BHWS_560E_002,615035.21,815839.96,568.16,4.07,560,BHWS,113,,,
BHWS_560E_003,615039.06,815835.44,568.26,4,560,BHWS,113,,,
BHWS_560E_006,615045.61,815827.22,568.43,4.23,560,BHWS,113,,,
BHWS_560E_007,615046.78,815825.48,568.46,3.6,560,BHWS,113,,,
BHWS_560E_008,615047.84,815823.75,568.49,3.87,560,BHWS,113,,,
BHWS_560E_009,615049.94,815820.34,568.56,3,560,BHWS,113,,,
BHWS_560E_010,615052.66,815817.09,568.62,3.83,560,BHWS,113,,,
BHWS_560E_011,615054.59,815813.31,568.69,3.07,560,BHWS,113,,,
BHWS_560E_014,615059.15,815806.44,568.82,4.05,560,BHWS,113,,,
BHWS_560E_015,615060.46,815804.26,568.86,3.2,560,BHWS,113,,,
BHWS_560E_017,615062.27,815799.82,568.94,3.73,560,BHWS,113,,,
BHWS_560E_018,615063.09,815798.29,568.96,3.97,560,BHWS,113,,,
BHWS_560E_019,615063.82,815796.84,568.98,3.03,560,BHWS,113,,,
BHWS_560E_020,615065.16,815794.55,569.02,3.98,560,BHWS,113,,,
BHWS_560E_021,615066.04,815792.83,569.05,4.07,560,BHWS,113,,,
BHWS_560E_022,615067.04,815790.82,569.08,3.82,560,BHWS,113,,,
BHWS_560E_023,615068.04,815788.8,569.11,4.1,560,BHWS,113,,,
BHWS_560E_024,615070.09,815785.7,569.17,4.33,560,BHWS,113,,,
BHWS_560E_025,615071.25,815784.04,569.2,3.1,560,BHWS,113,,,
BHWS_560E_026,615073.39,815780.98,569.26,3.8,560,BHWS,113,,,
BHWS_560E_027,615076.73,815777.65,569.32,3.95,560,BHWS,113,,,
BHWS_560E_028,615079.69,815773.41,569.41,3.2,560,BHWS,113,,,
BHWS_560E_029,615080.06,815772.26,569.43,3.6,560,BHWS,113,,,
BHWS_560E_030,615082.09,815768.92,569.5,3.72,560,BHWS,113,,,
BHWS_560E_031,615083.77,815767.12,569.54,3.47,560,BHWS,113,,,
BHWS_560E_032,615087.65,815764.14,569.61,3.87,560,BHWS,113,,,
BHWS_560E_033,615090.16,815762.64,569.65,2.93,560,BHWS,113,,,
BHWS_560E_034,615092.92,815761.25,569.68,3.9,560,BHWS,113,,,
BHWS_560E_036,615096.25,815760.37,569.81,3.93,560,BHWS,113,,,
BHWS_560E_037,615098.7,815759.82,569.76,4.13,560,BHWS,113,,,
BHWS_560E_038,615099.77,815759.63,569.73,3.83,560,BHWS,113,,,
BHWS_560E_039,615102.26,815759.32,569.86,4.12,560,BHWS,113,,,
BHWS_560E_040,615104.03,815759.1,569.97,4.67,560,BHWS,113,,,
BHWS_560E_041,615106.09,815758.89,569.8,3.72,560,BHWS,113,,,
BHWS_560E_042,615108.79,815758.56,569.65,3.4,560,BHWS,113,,,
BHWS_560E_043,615112.38,815757.16,569.63,3.73,560,BHWS,113,,,
BHWS_560E_045,615118.14,815754.12,569.31,3.7,560,BHWS,113,,,
BHWS_560E_046,615122.49,815751.77,569.14,2.97,560,BHWS,113,,,
BHWS_560E_047,615125.01,815750.63,569.07,2.9,560,BHWS,113,,,
BHWS_560E_048,615128.46,815749.01,569.01,3,560,BHWS,113,,,
BHWS_560E_049,615132.32,815746.03,568.91,4.2,560,BHWS,113,,,
BHWS_560E_050,615133.27,815743.76,568.94,2.6,560,BHWS,113,,,
BHWS_560E_051,615133.9,815739.18,568.99,2.7,560,BHWS,113,,,
BHWS_560E_052,615134.27,815736.46,569.01,2.6,560,BHWS,113,,,
BHWS_560E_053,615134.92,815735.04,569.03,3.72,560,BHWS,113,,,
BHWS_560E_054,615135.6,815732.61,569.05,3.1,560,BHWS,113,,,
BHWS_560E_055,615140.93,815727.39,569.01,3.17,560,BHWS,113,,,
BHWS_560E_056,615143.1,815727.39,569.05,2.93,560,BHWS,113,,,
BHWS_560E_057,615148.53,815727.11,569,3.37,560,BHWS,113,,,
BHWS_560E_058,615153.31,815725.15,568.93,2.93,560,BHWS,113,,,
BHWS_560E_059,615157.18,815723.1,568.86,2.43,560,BHWS,113,,,
BHWS_560E_060,615158.67,815722.4,568.9,3.1,560,BHWS,113,,,
BHWS_560E_061,615161.51,815720.7,568.92,3.5,560,BHWS,113,,,
BHWS_560E_062,615164.21,815719.43,568.92,3.47,560,BHWS,113,,,
BHWS_560E_063,615166.71,815718.6,568.97,4.26,560,BHWS,113,,,
BHWS_560E_064,615170.99,815717.97,568.98,3,560,BHWS,113,,,
BHWS_560E_065,615174.27,815717.49,569.03,3.4,560,BHWS,113,,,
BHWS_560E_066,615176.4,815717.09,569.07,3.47,560,BHWS,113,,,
BHWS_560E_067,615178.45,815716.63,569.11,2.43,560,BHWS,113,,,
